Subject,Condition,Profi_CAT,CorrectAnswer,Trial,word1,word2,word3,word4,word4.ACC,word4.CRESP,word4.RESP,word4.RT,Age,TotalSocialSkill,TotalAttentionToDetail,TotalAttentionSwitching,TotalCommunication,Totalimagination,TotalSystemizing,TotalExtraversion,TotalAgreeableness,TotalConscientiousness,TotalNeuroticism,TotalOpeness,Proficiency,criticalWord,Category,item,item_check,accuracy
106,T1,1,0,40,Some ,iguanas,are,reptiles,1,m,FALSE,902,23,4,6,9,3,7,64,36,33,37,18,40,low,iguanas,reptiles,25,iguanas_25_25,0
106,T2,1,1,41,Some ,fish,are,stingrays,1,c,TRUE,1490,23,4,6,9,3,7,64,36,33,37,18,40,low,stingrays,fish,50,stingrays_50_50,1
106,T3,1,0,42,Some ,tulips,are,fruits,1,m,FALSE,665,23,4,6,9,3,7,64,36,33,37,18,40,low,tulips,fruits,53,tulips_53_53,1
106,T4,1,1,43,All,ladybugs,are,insects,1,c,TRUE,1510,23,4,6,9,3,7,64,36,33,37,18,40,low,ladybugs,insects,27,ladybugs_27_27,1
106,T5,1,0,44,All,birds,are,ducks,1,m,FALSE,5422,23,4,6,9,3,7,64,36,33,37,18,40,low,ducks,birds,15,ducks_15_15,1
106,T6,1,0,45,All,coconuts,are,flowers,1,m,FALSE,2183,23,4,6,9,3,7,64,36,33,37,18,40,low,coconuts,flowers,10,coconuts_10_10,1
106,T1,1,0,46,Some ,frogs,are,reptiles,1,m,FALSE,2710,23,4,6,9,3,7,64,36,33,37,18,40,low,frogs,reptiles,20,frogs_20_20,0
106,T2,1,1,47,Some ,fish,are,tuna,1,c,TRUE,1253,23,4,6,9,3,7,64,36,33,37,18,40,low,tuna,fish,54,tuna_54_54,1
106,T3,1,0,48,Some ,daisies,are,fruits,1,m,FALSE,650,23,4,6,9,3,7,64,36,33,37,18,40,low,daisies,fruits,12,daisies_12_12,1
106,T4,1,1,49,All,bees,are,insects,1,c,TRUE,1374,23,4,6,9,3,7,64,36,33,37,18,40,low,bees,insects,5,bees_5_5,1
106,T5,1,0,50,All,birds,are,flamingoes,0,m,TRUE,3051,23,4,6,9,3,7,64,36,33,37,18,40,low,flamingoes,birds,19,flamingoes_19_19,0
106,T6,1,0,51,All,bananas,are,flowers,1,m,FALSE,699,23,4,6,9,3,7,64,36,33,37,18,40,low,bananas,flowers,4,bananas_4_4,1
106,T1,1,0,52,Some ,alligators,are,reptiles,1,m,FALSE,1605,23,4,6,9,3,7,64,36,33,37,18,40,low,alligators,reptiles,1,alligators_1_1,0
106,T2,1,1,53,Some ,fish,are,sardines,1,c,TRUE,1262,23,4,6,9,3,7,64,36,33,37,18,40,low,sardines,fish,46,sardines_46_46,1
106,T3,1,0,54,Some ,rafflesias,are,fruits,1,m,FALSE,668,23,4,6,9,3,7,64,36,33,37,18,40,low,rafflesias,fruits,43,rafflesias_43_43,1
106,T4,1,1,55,All,dragonflies,are,insects,1,c,TRUE,1624,23,4,6,9,3,7,64,36,33,37,18,40,low,dragonflies,insects,14,dragonflies_14_14,1
106,T5,1,0,56,All,birds,are,peacocks,0,m,TRUE,3120,23,4,6,9,3,7,64,36,33,37,18,40,low,peacocks,birds,38,peacocks_38_38,0
106,T6,1,0,57,All,mangos,are,flowers,1,m,FALSE,3672,23,4,6,9,3,7,64,36,33,37,18,40,low,mangos,flowers,31,mangos_31_31,1
107,T1,1,0,2,Some ,sharks,are,fish,0,m,TRUE,2221,25,3,2,8,3,3,68,28,29,29,27,32,low,sharks,fish,47,sharks_47_47,1
107,T2,1,1,3,Some ,flowers,are,lavender,1,c,TRUE,1759,25,3,2,8,3,3,68,28,29,29,27,32,low,lavender,flowers,28,lavender_28_28,1
107,T3,1,0,4,Some ,butterflies,are,reptiles,1,m,FALSE,1365,25,3,2,8,3,3,68,28,29,29,27,32,low,butterflies,reptiles,6,butterflies_6_6,1
107,T4,1,1,5,All,eagles,are,birds,1,c,TRUE,2418,25,3,2,8,3,3,68,28,29,29,27,32,low,eagles,birds,17,eagles_17_17,1
107,T5,1,0,6,All,fruits,are,pineapples,1,m,FALSE,1873,25,3,2,8,3,3,68,28,29,29,27,32,low,pineapples,fruits,40,pineapples_40_40,1
107,T6,1,0,7,All,snakes,are,insects,1,m,FALSE,2819,25,3,2,8,3,3,68,28,29,29,27,32,low,snakes,insects,48,snakes_48_48,1
107,T1,1,0,8,Some ,salmons,are,fish,0,m,TRUE,2690,25,3,2,8,3,3,68,28,29,29,27,32,low,salmons,fish,45,salmons_45_45,1
107,T2,1,1,9,Some ,flowers,are,lilies,1,c,TRUE,2442,25,3,2,8,3,3,68,28,29,29,27,32,low,lilies,flowers,29,lilies_29_29,1
107,T3,1,0,10,Some ,mosquitoes,are,reptiles,1,m,FALSE,1180,25,3,2,8,3,3,68,28,29,29,27,32,low,mosquitoes,reptiles,32,mosquitoes_32_32,1
107,T4,1,1,11,All,owls,are,birds,1,c,TRUE,1508,25,3,2,8,3,3,68,28,29,29,27,32,low,owls,birds,35,owls_35_35,1
107,T5,1,0,12,All,fruits,are,strawberries,1,m,FALSE,2473,25,3,2,8,3,3,68,28,29,29,27,32,low,strawberries,fruits,51,strawberries_51_51,1
107,T6,1,0,13,All,dinosaurs,are,insects,1,m,FALSE,2120,25,3,2,8,3,3,68,28,29,29,27,32,low,dinosaurs,insects,13,dinosaurs_13_13,1
107,T1,1,0,14,Some ,anchovies,are,fish,0,m,TRUE,1355,25,3,2,8,3,3,68,28,29,29,27,32,low,anchovies,fish,2,anchovies_2_2,1
107,T2,1,1,15,Some ,flowers,are,hibiscuses,1,c,TRUE,1468,25,3,2,8,3,3,68,28,29,29,27,32,low,hibiscuses,flowers,24,hibiscuses_24_24,1
107,T3,1,0,16,Some ,cockroaches,are,reptiles,1,m,FALSE,938,25,3,2,8,3,3,68,28,29,29,27,32,low,cockroaches,reptiles,9,cockroaches_9_9,1
107,T4,1,1,17,All,penguins,are,birds,0,c,FALSE,1692,25,3,2,8,3,3,68,28,29,29,27,32,low,penguins,birds,39,penguins_39_39,0
107,T5,1,0,18,All,fruits,are,watermelons,1,m,FALSE,1727,25,3,2,8,3,3,68,28,29,29,27,32,low,watermelons,fruits,55,watermelons_55_55,1
107,T6,1,0,19,All,chameleons,are,insects,1,m,FALSE,2097,25,3,2,8,3,3,68,28,29,29,27,32,low,chameleons,insects,8,chameleons_8_8,1
107,T1,1,0,21,Some ,eels,are,fish,0,m,TRUE,2664,25,3,2,8,3,3,68,28,29,29,27,32,low,eels,fish,18,eels_18_18,1
107,T2,1,1,22,Some ,flowers,are,roses,1,c,TRUE,1966,25,3,2,8,3,3,68,28,29,29,27,32,low,roses,flowers,44,roses_44_44,1
107,T3,1,0,23,Some ,grasshoppers,are,reptiles,1,m,FALSE,954,25,3,2,8,3,3,68,28,29,29,27,32,low,grasshoppers,reptiles,22,grasshoppers_22_22,1
107,T4,1,1,24,All,parrots,are,birds,1,c,TRUE,1316,25,3,2,8,3,3,68,28,29,29,27,32,low,parrots,birds,37,parrots_37_37,1
107,T5,1,0,25,All,fruits,are,papayas,1,m,FALSE,1465,25,3,2,8,3,3,68,28,29,29,27,32,low,papayas,fruits,36,papayas_36_36,1
107,T6,1,0,26,All,tortoises,are,insects,1,m,FALSE,1014,25,3,2,8,3,3,68,28,29,29,27,32,low,tortoises,insects,52,tortoises_52_52,1
107,T1,1,0,27,Some ,guppies,are,fish,0,m,TRUE,827,25,3,2,8,3,3,68,28,29,29,27,32,low,guppies,fish,23,guppies_23_23,1
107,T2,1,1,28,Some ,flowers,are,orchids,1,c,TRUE,1429,25,3,2,8,3,3,68,28,29,29,27,32,low,orchids,flowers,33,orchids_33_33,1
107,T3,1,0,29,Some ,ants,are,reptiles,1,m,FALSE,789,25,3,2,8,3,3,68,28,29,29,27,32,low,ants,reptiles,3,ants_3_3,1
107,T4,1,1,30,All,sparrows,are,birds,1,c,TRUE,1570,25,3,2,8,3,3,68,28,29,29,27,32,low,sparrows,birds,49,sparrows_49_49,1
107,T5,1,0,31,All,fruits,are,grapes,1,m,FALSE,1693,25,3,2,8,3,3,68,28,29,29,27,32,low,grapes,fruits,21,grapes_21_21,1
107,T6,1,0,32,All,lizards,are,insects,1,m,FALSE,891,25,3,2,8,3,3,68,28,29,29,27,32,low,lizards,insects,30,lizards_30_30,1
107,T1,1,0,33,Some ,piranha,are,fish,0,m,TRUE,1052,25,3,2,8,3,3,68,28,29,29,27,32,low,piranha,fish,41,piranha_41_41,1
107,T2,1,1,34,Some ,flowers,are,jasmines,1,c,TRUE,2059,25,3,2,8,3,3,68,28,29,29,27,32,low,jasmines,flowers,26,jasmines_26_26,1
107,T3,1,0,35,Some ,caterpillars,are,reptiles,1,m,FALSE,1565,25,3,2,8,3,3,68,28,29,29,27,32,low,caterpillars,reptiles,7,caterpillars_7_7,1
107,T4,1,1,36,All,ostriches,are,birds,1,c,TRUE,2239,25,3,2,8,3,3,68,28,29,29,27,32,low,ostriches,birds,34,ostriches_34_34,1
107,T5,1,0,37,All,fruits,are,durians,1,m,FALSE,1287,25,3,2,8,3,3,68,28,29,29,27,32,low,durians,fruits,16,durians_16_16,1
107,T6,1,0,38,All,crocodiles,are,insects,1,m,FALSE,1004,25,3,2,8,3,3,68,28,29,29,27,32,low,crocodiles,insects,11,crocodiles_11_11,1
107,T1,1,0,40,Some ,stingrays,are,fish,0,m,TRUE,1160,25,3,2,8,3,3,68,28,29,29,27,32,low,stingrays,fish,50,stingrays_50_50,1
107,T2,1,1,41,Some ,flowers,are,tulips,1,c,TRUE,1411,25,3,2,8,3,3,68,28,29,29,27,32,low,tulips,flowers,53,tulips_53_53,1
107,T3,1,0,42,Some ,ladybugs,are,reptiles,1,m,FALSE,905,25,3,2,8,3,3,68,28,29,29,27,32,low,ladybugs,reptiles,27,ladybugs_27_27,1
107,T4,1,1,43,All,ducks,are,birds,1,c,TRUE,1673,25,3,2,8,3,3,68,28,29,29,27,32,low,ducks,birds,15,ducks_15_15,1
107,T5,1,0,44,All,fruits,are,coconuts,1,m,FALSE,2174,25,3,2,8,3,3,68,28,29,29,27,32,low,coconuts,fruits,10,coconuts_10_10,1
107,T6,1,0,45,All,iguanas,are,insects,1,m,FALSE,1651,25,3,2,8,3,3,68,28,29,29,27,32,low,iguanas,insects,25,iguanas_25_25,1
107,T1,1,0,46,Some ,tuna,are,fish,0,m,TRUE,535,25,3,2,8,3,3,68,28,29,29,27,32,low,tuna,fish,54,tuna_54_54,1
107,T2,1,1,47,Some ,flowers,are,daisies,1,c,TRUE,788,25,3,2,8,3,3,68,28,29,29,27,32,low,daisies,flowers,12,daisies_12_12,1
107,T3,1,0,48,Some ,bees,are,reptiles,1,m,FALSE,1237,25,3,2,8,3,3,68,28,29,29,27,32,low,bees,reptiles,5,bees_5_5,1
107,T4,1,1,49,All,flamingoes,are,birds,1,c,TRUE,889,25,3,2,8,3,3,68,28,29,29,27,32,low,flamingoes,birds,19,flamingoes_19_19,1
107,T5,1,0,50,All,fruits,are,bananas,1,m,FALSE,2568,25,3,2,8,3,3,68,28,29,29,27,32,low,bananas,fruits,4,bananas_4_4,1
107,T6,1,0,51,All,frogs,are,insects,1,m,FALSE,1078,25,3,2,8,3,3,68,28,29,29,27,32,low,frogs,insects,20,frogs_20_20,1
107,T1,1,0,52,Some ,sardines,are,fish,0,m,TRUE,449,25,3,2,8,3,3,68,28,29,29,27,32,low,sardines,fish,46,sardines_46_46,1
107,T2,1,1,53,Some ,flowers,are,rafflesias,1,c,TRUE,1656,25,3,2,8,3,3,68,28,29,29,27,32,low,rafflesias,flowers,43,rafflesias_43_43,1
107,T3,1,0,54,Some ,dragonflies,are,reptiles,1,m,FALSE,829,25,3,2,8,3,3,68,28,29,29,27,32,low,dragonflies,reptiles,14,dragonflies_14_14,1
107,T4,1,1,55,All,peacocks,are,birds,1,c,TRUE,2366,25,3,2,8,3,3,68,28,29,29,27,32,low,peacocks,birds,38,peacocks_38_38,1
107,T5,1,0,56,All,fruits,are,mangos,1,m,FALSE,5641,25,3,2,8,3,3,68,28,29,29,27,32,low,mangos,fruits,31,mangos_31_31,1
107,T6,1,0,57,All,alligators,are,insects,1,m,FALSE,905,25,3,2,8,3,3,68,28,29,29,27,32,low,alligators,insects,1,alligators_1_1,1
108,T1,1,0,2,Some ,lavender,are,flowers,1,m,FALSE,2191,22,6,6,4,4,5,92,18,31,33,24,40,low,lavender,flowers,28,lavender_28_28,0
108,T2,1,1,3,Some ,insects,are,butterflies,1,c,TRUE,1721,22,6,6,4,4,5,92,18,31,33,24,40,low,butterflies,insects,6,butterflies_6_6,1
108,T3,1,0,4,Some ,eagles,are,fish,1,m,FALSE,845,22,6,6,4,4,5,92,18,31,33,24,40,low,eagles,fish,17,eagles_17_17,1
108,T4,1,1,5,All,pineapples,are,fruits,1,c,TRUE,1038,22,6,6,4,4,5,92,18,31,33,24,40,low,pineapples,fruits,40,pineapples_40_40,1
108,T5,1,0,6,All,reptiles,are,snakes,1,m,FALSE,1834,22,6,6,4,4,5,92,18,31,33,24,40,low,snakes,reptiles,48,snakes_48_48,1
108,T6,1,0,7,All,sharks,are,birds,1,m,FALSE,863,22,6,6,4,4,5,92,18,31,33,24,40,low,sharks,birds,47,sharks_47_47,1
108,T1,1,0,8,Some ,lilies,are,flowers,1,m,FALSE,3301,22,6,6,4,4,5,92,18,31,33,24,40,low,lilies,flowers,29,lilies_29_29,0
108,T2,1,1,9,Some ,insects,are,mosquitoes,1,c,TRUE,898,22,6,6,4,4,5,92,18,31,33,24,40,low,mosquitoes,insects,32,mosquitoes_32_32,1
108,T3,1,0,10,Some ,owls,are,fish,1,m,FALSE,688,22,6,6,4,4,5,92,18,31,33,24,40,low,owls,fish,35,owls_35_35,1
108,T4,1,1,11,All,strawberries,are,fruits,1,c,TRUE,911,22,6,6,4,4,5,92,18,31,33,24,40,low,strawberries,fruits,51,strawberries_51_51,1
108,T5,1,0,12,All,reptiles,are,dinosaurs,1,m,FALSE,2420,22,6,6,4,4,5,92,18,31,33,24,40,low,dinosaurs,reptiles,13,dinosaurs_13_13,1
108,T6,1,0,13,All,salmons,are,birds,1,m,FALSE,757,22,6,6,4,4,5,92,18,31,33,24,40,low,salmons,birds,45,salmons_45_45,1
108,T1,1,0,14,Some ,hibiscuses,are,flowers,0,m,TRUE,597,22,6,6,4,4,5,92,18,31,33,24,40,low,hibiscuses,flowers,24,hibiscuses_24_24,1
108,T2,1,1,15,Some ,insects,are,cockroaches,1,c,TRUE,1429,22,6,6,4,4,5,92,18,31,33,24,40,low,cockroaches,insects,9,cockroaches_9_9,1
108,T3,1,0,16,Some ,penguins,are,fish,1,m,FALSE,1498,22,6,6,4,4,5,92,18,31,33,24,40,low,penguins,fish,39,penguins_39_39,1
108,T4,1,1,17,All,watermelons,are,fruits,1,c,TRUE,1574,22,6,6,4,4,5,92,18,31,33,24,40,low,watermelons,fruits,55,watermelons_55_55,1
108,T5,1,0,18,All,reptiles,are,chameleons,1,m,FALSE,2399,22,6,6,4,4,5,92,18,31,33,24,40,low,chameleons,reptiles,8,chameleons_8_8,1
108,T6,1,0,19,All,anchovies,are,birds,1,m,FALSE,785,22,6,6,4,4,5,92,18,31,33,24,40,low,anchovies,birds,2,anchovies_2_2,1
108,T1,1,0,21,Some ,roses,are,flowers,0,m,TRUE,445,22,6,6,4,4,5,92,18,31,33,24,40,low,roses,flowers,44,roses_44_44,1
108,T2,1,1,22,Some ,insects,are,grasshoppers,1,c,TRUE,733,22,6,6,4,4,5,92,18,31,33,24,40,low,grasshoppers,insects,22,grasshoppers_22_22,1
108,T3,1,0,23,Some ,parrots,are,fish,1,m,FALSE,701,22,6,6,4,4,5,92,18,31,33,24,40,low,parrots,fish,37,parrots_37_37,1
108,T4,1,1,24,All,papayas,are,fruits,1,c,TRUE,1816,22,6,6,4,4,5,92,18,31,33,24,40,low,papayas,fruits,36,papayas_36_36,1
108,T5,1,0,25,All,reptiles,are,tortoises,1,m,FALSE,1154,22,6,6,4,4,5,92,18,31,33,24,40,low,tortoises,reptiles,52,tortoises_52_52,1
108,T6,1,0,26,All,eels,are,birds,1,m,FALSE,890,22,6,6,4,4,5,92,18,31,33,24,40,low,eels,birds,18,eels_18_18,1
108,T1,1,0,27,Some ,orchids,are,flowers,0,m,TRUE,517,22,6,6,4,4,5,92,18,31,33,24,40,low,orchids,flowers,33,orchids_33_33,1
108,T2,1,1,28,Some ,insects,are,ants,1,c,TRUE,1091,22,6,6,4,4,5,92,18,31,33,24,40,low,ants,insects,3,ants_3_3,1
108,T3,1,0,29,Some ,sparrows,are,fish,1,m,FALSE,1864,22,6,6,4,4,5,92,18,31,33,24,40,low,sparrows,fish,49,sparrows_49_49,1
108,T4,1,1,30,All,grapes,are,fruits,1,c,TRUE,1426,22,6,6,4,4,5,92,18,31,33,24,40,low,grapes,fruits,21,grapes_21_21,1
108,T5,1,0,31,All,reptiles,are,lizards,1,m,FALSE,1242,22,6,6,4,4,5,92,18,31,33,24,40,low,lizards,reptiles,30,lizards_30_30,1
108,T6,1,0,32,All,guppies,are,birds,1,m,FALSE,735,22,6,6,4,4,5,92,18,31,33,24,40,low,guppies,birds,23,guppies_23_23,1
108,T1,1,0,33,Some ,jasmines,are,flowers,0,m,TRUE,693,22,6,6,4,4,5,92,18,31,33,24,40,low,jasmines,flowers,26,jasmines_26_26,1
108,T2,1,1,34,Some ,insects,are,caterpillars,1,c,TRUE,1254,22,6,6,4,4,5,92,18,31,33,24,40,low,caterpillars,insects,7,caterpillars_7_7,1
108,T3,1,0,35,Some ,ostriches,are,fish,1,m,FALSE,704,22,6,6,4,4,5,92,18,31,33,24,40,low,ostriches,fish,34,ostriches_34_34,1
108,T4,1,1,36,All,durians,are,fruits,1,c,TRUE,1490,22,6,6,4,4,5,92,18,31,33,24,40,low,durians,fruits,16,durians_16_16,1
108,T5,1,0,37,All,reptiles,are,crocodiles,1,m,FALSE,4226,22,6,6,4,4,5,92,18,31,33,24,40,low,crocodiles,reptiles,11,crocodiles_11_11,1
108,T6,1,0,38,All,piranha,are,birds,1,m,FALSE,579,22,6,6,4,4,5,92,18,31,33,24,40,low,piranha,birds,41,piranha_41_41,1
108,T1,1,0,40,Some ,tulips,are,flowers,0,m,TRUE,606,22,6,6,4,4,5,92,18,31,33,24,40,low,tulips,flowers,53,tulips_53_53,1
108,T2,1,1,41,Some ,insects,are,ladybugs,1,c,TRUE,1230,22,6,6,4,4,5,92,18,31,33,24,40,low,ladybugs,insects,27,ladybugs_27_27,1
108,T3,1,0,42,Some ,ducks,are,fish,1,m,FALSE,1094,22,6,6,4,4,5,92,18,31,33,24,40,low,ducks,fish,15,ducks_15_15,1
108,T4,1,1,43,All,coconuts,are,fruits,1,c,TRUE,1590,22,6,6,4,4,5,92,18,31,33,24,40,low,coconuts,fruits,10,coconuts_10_10,1
108,T5,1,0,44,All,reptiles,are,iguanas,1,m,FALSE,2858,22,6,6,4,4,5,92,18,31,33,24,40,low,iguanas,reptiles,25,iguanas_25_25,1
108,T6,1,0,45,All,stingrays,are,birds,1,m,FALSE,2957,22,6,6,4,4,5,92,18,31,33,24,40,low,stingrays,birds,50,stingrays_50_50,1
108,T1,1,0,46,Some ,daisies,are,flowers,1,m,FALSE,2677,22,6,6,4,4,5,92,18,31,33,24,40,low,daisies,flowers,12,daisies_12_12,0
108,T2,1,1,47,Some ,insects,are,bees,1,c,TRUE,554,22,6,6,4,4,5,92,18,31,33,24,40,low,bees,insects,5,bees_5_5,1
108,T3,1,0,48,Some ,flamingoes,are,fish,1,m,FALSE,790,22,6,6,4,4,5,92,18,31,33,24,40,low,flamingoes,fish,19,flamingoes_19_19,1
108,T4,1,1,49,All,bananas,are,fruits,1,c,TRUE,597,22,6,6,4,4,5,92,18,31,33,24,40,low,bananas,fruits,4,bananas_4_4,1
108,T5,1,0,50,All,reptiles,are,frogs,1,m,FALSE,3371,22,6,6,4,4,5,92,18,31,33,24,40,low,frogs,reptiles,20,frogs_20_20,1
108,T6,1,0,51,All,tuna,are,birds,1,m,FALSE,879,22,6,6,4,4,5,92,18,31,33,24,40,low,tuna,birds,54,tuna_54_54,1
108,T1,1,0,52,Some ,rafflesias,are,flowers,0,m,TRUE,2907,22,6,6,4,4,5,92,18,31,33,24,40,low,rafflesias,flowers,43,rafflesias_43_43,1
108,T2,1,1,53,Some ,insects,are,dragonflies,1,c,TRUE,726,22,6,6,4,4,5,92,18,31,33,24,40,low,dragonflies,insects,14,dragonflies_14_14,1
108,T3,1,0,54,Some ,peacocks,are,fish,1,m,FALSE,1647,22,6,6,4,4,5,92,18,31,33,24,40,low,peacocks,fish,38,peacocks_38_38,1
108,T4,1,1,55,All,mangos,are,fruits,1,c,TRUE,607,22,6,6,4,4,5,92,18,31,33,24,40,low,mangos,fruits,31,mangos_31_31,1
108,T5,1,0,56,All,reptiles,are,alligators,1,m,FALSE,1236,22,6,6,4,4,5,92,18,31,33,24,40,low,alligators,reptiles,1,alligators_1_1,1
108,T6,1,0,57,All,sardines,are,birds,1,m,FALSE,832,22,6,6,4,4,5,92,18,31,33,24,40,low,sardines,birds,46,sardines_46_46,1
109,T1,2,0,2,Some ,butterflies,are,insects,1,m,FALSE,2582,22,3,6,3,4,4,74,29,30,22,15,46,high,butterflies,insects,6,butterflies_6_6,0
109,T2,2,1,3,Some ,birds,are,eagles,1,c,TRUE,1641,22,3,6,3,4,4,74,29,30,22,15,46,high,eagles,birds,17,eagles_17_17,1
109,T3,2,0,4,Some ,pineapples,are,flowers,1,m,FALSE,1335,22,3,6,3,4,4,74,29,30,22,15,46,high,pineapples,flowers,40,pineapples_40_40,1
109,T4,2,1,5,All,snakes,are,reptiles,1,c,TRUE,1248,22,3,6,3,4,4,74,29,30,22,15,46,high,snakes,reptiles,48,snakes_48_48,1
109,T5,2,0,6,All,fish,are,sharks,1,m,FALSE,1571,22,3,6,3,4,4,74,29,30,22,15,46,high,sharks,fish,47,sharks_47_47,1
109,T6,2,0,7,All,lavender,are,fruits,1,m,FALSE,1436,22,3,6,3,4,4,74,29,30,22,15,46,high,lavender,fruits,28,lavender_28_28,1
109,T1,2,0,8,Some ,mosquitoes,are,insects,1,m,FALSE,2579,22,3,6,3,4,4,74,29,30,22,15,46,high,mosquitoes,insects,32,mosquitoes_32_32,0
109,T2,2,1,9,Some ,birds,are,owls,1,c,TRUE,1390,22,3,6,3,4,4,74,29,30,22,15,46,high,owls,birds,35,owls_35_35,1
109,T3,2,0,10,Some ,strawberries,are,flowers,1,m,FALSE,1192,22,3,6,3,4,4,74,29,30,22,15,46,high,strawberries,flowers,51,strawberries_51_51,1
109,T4,2,1,11,All,dinosaurs,are,reptiles,0,c,FALSE,2152,22,3,6,3,4,4,74,29,30,22,15,46,high,dinosaurs,reptiles,13,dinosaurs_13_13,0
109,T5,2,0,12,All,fish,are,salmons,1,m,FALSE,1490,22,3,6,3,4,4,74,29,30,22,15,46,high,salmons,fish,45,salmons_45_45,1
109,T6,2,0,13,All,lilies,are,fruits,1,m,FALSE,1203,22,3,6,3,4,4,74,29,30,22,15,46,high,lilies,fruits,29,lilies_29_29,1
109,T1,2,0,14,Some ,cockroaches,are,insects,1,m,FALSE,2087,22,3,6,3,4,4,74,29,30,22,15,46,high,cockroaches,insects,9,cockroaches_9_9,0
109,T2,2,1,15,Some ,birds,are,penguins,1,c,TRUE,1779,22,3,6,3,4,4,74,29,30,22,15,46,high,penguins,birds,39,penguins_39_39,1
109,T3,2,0,16,Some ,watermelons,are,flowers,1,m,FALSE,851,22,3,6,3,4,4,74,29,30,22,15,46,high,watermelons,flowers,55,watermelons_55_55,1
109,T4,2,1,17,All,chameleons,are,reptiles,1,c,TRUE,1045,22,3,6,3,4,4,74,29,30,22,15,46,high,chameleons,reptiles,8,chameleons_8_8,1
109,T5,2,0,18,All,fish,are,anchovies,1,m,FALSE,1605,22,3,6,3,4,4,74,29,30,22,15,46,high,anchovies,fish,2,anchovies_2_2,1
109,T6,2,0,19,All,hibiscuses,are,fruits,1,m,FALSE,1077,22,3,6,3,4,4,74,29,30,22,15,46,high,hibiscuses,fruits,24,hibiscuses_24_24,1
109,T1,2,0,21,Some ,grasshoppers,are,insects,1,m,FALSE,1204,22,3,6,3,4,4,74,29,30,22,15,46,high,grasshoppers,insects,22,grasshoppers_22_22,0
109,T2,2,1,22,Some ,birds,are,parrots,1,c,TRUE,1320,22,3,6,3,4,4,74,29,30,22,15,46,high,parrots,birds,37,parrots_37_37,1
109,T3,2,0,23,Some ,papayas,are,flowers,1,m,FALSE,911,22,3,6,3,4,4,74,29,30,22,15,46,high,papayas,flowers,36,papayas_36_36,1
109,T4,2,1,24,All,tortoises,are,reptiles,1,c,TRUE,2596,22,3,6,3,4,4,74,29,30,22,15,46,high,tortoises,reptiles,52,tortoises_52_52,1
109,T5,2,0,25,All,fish,are,eels,1,m,FALSE,1567,22,3,6,3,4,4,74,29,30,22,15,46,high,eels,fish,18,eels_18_18,1
109,T6,2,0,26,All,roses,are,fruits,1,m,FALSE,1926,22,3,6,3,4,4,74,29,30,22,15,46,high,roses,fruits,44,roses_44_44,1
109,T1,2,0,27,Some ,ants,are,insects,1,m,FALSE,1098,22,3,6,3,4,4,74,29,30,22,15,46,high,ants,insects,3,ants_3_3,0
109,T2,2,1,28,Some ,birds,are,sparrows,1,c,TRUE,1534,22,3,6,3,4,4,74,29,30,22,15,46,high,sparrows,birds,49,sparrows_49_49,1
109,T3,2,0,29,Some ,grapes,are,flowers,1,m,FALSE,1093,22,3,6,3,4,4,74,29,30,22,15,46,high,grapes,flowers,21,grapes_21_21,1
109,T4,2,1,30,All,lizards,are,reptiles,1,c,TRUE,941,22,3,6,3,4,4,74,29,30,22,15,46,high,lizards,reptiles,30,lizards_30_30,1
109,T5,2,0,31,All,fish,are,guppies,1,m,FALSE,1241,22,3,6,3,4,4,74,29,30,22,15,46,high,guppies,fish,23,guppies_23_23,1
109,T6,2,0,32,All,orchids,are,fruits,1,m,FALSE,909,22,3,6,3,4,4,74,29,30,22,15,46,high,orchids,fruits,33,orchids_33_33,1
109,T1,2,0,33,Some ,caterpillars,are,insects,1,m,FALSE,2019,22,3,6,3,4,4,74,29,30,22,15,46,high,caterpillars,insects,7,caterpillars_7_7,0
109,T2,2,1,34,Some ,birds,are,ostriches,1,c,TRUE,1473,22,3,6,3,4,4,74,29,30,22,15,46,high,ostriches,birds,34,ostriches_34_34,1
109,T3,2,0,35,Some ,durians,are,flowers,1,m,FALSE,1261,22,3,6,3,4,4,74,29,30,22,15,46,high,durians,flowers,16,durians_16_16,1
109,T4,2,1,36,All,crocodiles,are,reptiles,1,c,TRUE,965,22,3,6,3,4,4,74,29,30,22,15,46,high,crocodiles,reptiles,11,crocodiles_11_11,1
109,T5,2,0,37,All,fish,are,piranha ,1,m,FALSE,931,22,3,6,3,4,4,74,29,30,22,15,46,high,piranha ,fish,41,piranha _41_41,1
109,T6,2,0,38,All,jasmines,are,fruits,1,m,FALSE,849,22,3,6,3,4,4,74,29,30,22,15,46,high,jasmines,fruits,26,jasmines_26_26,1
109,T1,2,0,40,Some ,ladybugs,are,insects,1,m,FALSE,1108,22,3,6,3,4,4,74,29,30,22,15,46,high,ladybugs,insects,27,ladybugs_27_27,0
109,T2,2,1,41,Some ,birds,are,ducks,0,c,FALSE,2377,22,3,6,3,4,4,74,29,30,22,15,46,high,ducks,birds,15,ducks_15_15,0
109,T3,2,0,42,Some ,coconuts,are,flowers,1,m,FALSE,1002,22,3,6,3,4,4,74,29,30,22,15,46,high,coconuts,flowers,10,coconuts_10_10,1
109,T4,2,1,43,All,iguanas,are,reptiles,1,c,TRUE,1365,22,3,6,3,4,4,74,29,30,22,15,46,high,iguanas,reptiles,25,iguanas_25_25,1
